geo,host,facility_counts,hosts_facility_counts,total_pop,white_only_pct,white_only_non_hispanic_pct,hispanic_pct,black_only_pct,asian_only_pct,vacant_housing_pct,renter_pct,median_income,bachelors_pct,high_school_pct,graduate_pct,less_than_9th_pct,female_bachelors_pct,female_graduate_pct,female_high_school_pct,female_less_than_9th_pct,male_bachelors_pct,male_graduate_pct,male_high_school_pct,male_less_than_9th_pct,female_median_income,male_median_income,people_of_color_pct
06073000100,Host,3,3,2908,80.8,78.7,9.6,1.1,4.6,5.7,14.5,211023,79.6,96.8,49.5,1.2,73.7,37.8,97.2,1.6,86.3,62.6,96.3,0.7,81944,200481,21.299999999999997
06073000201,Host,2,2,2001,77.5,75,13.1,1.2,5.3,5.7,55.3,110476,74.8,98.3,38.1,0,73.6,37.2,98.3,0,76,39,98.2,0,94125,122955,25
06073000202,Host,3,3,4441,72.5,69,16.8,1.9,6.3,6,57.8,121264,58.4,96.3,17.8,2.1,57,17.2,94.4,3.7,59.8,18.4,98.2,0.7,71914,100300,31
06073000301,Host,2,2,2155,72.9,68.4,16.2,2.3,7.3,6.7,76.2,79605,64,97.6,30.8,0,70.4,36.7,98.6,0.1,58.4,25.5,96.7,0,69583,68618,31.599999999999994
06073000302,Host,2,2,2811,71,65.9,17.6,3.5,6.4,11.6,70.1,89850,63.5,97.8,39.7,1,61.7,38.1,97,0.1,64.9,40.8,98.3,1.7,61667,95726,34.099999999999994
06073000400,Non-Host,2,0,3794,63.5,58.5,19.2,4.9,10.8,6.4,83.2,89565,60.7,97.7,26.6,2.3,53.4,24.5,95.2,4.8,65.3,27.8,99.4,0.6,66322,67154,41.5
06073000500,Host,1,1,3012,68.7,64.1,18.8,2.2,7,4.3,65.6,101875,58.5,94.5,26.6,2.8,73,36.5,95.3,2.4,44.4,17.1,93.7,3.1,73894,84479,35.900000000000006
06073000600,Non-Host,2,0,3182,67.2,62.2,18.5,3.5,7.7,8.8,70.2,99161,60.9,96.3,24.2,1.4,69.3,29.5,91.3,2.9,55.2,20.6,99.7,0.3,62339,69279,37.8
06073000700,Non-Host,2,0,4072,69.5,64.8,18.1,3.3,7.3,5.4,74.1,109484,61,97.8,22.8,2.2,67.2,25.2,96,4,55.8,20.8,99.3,0.7,66341,79827,35.2
06073000800,Non-Host,0,0,4890,59.2,54.4,24.9,9.6,5.9,6.7,72.8,92348,59.3,96.6,17.9,2.3,58,19.1,98,2,60.6,16.8,95.2,2.7,43686,75526,45.6
06073000901,Non-Host,1,0,3184,54.5,47.3,31.7,8.1,7,6.5,83.3,106133,64.5,93,20.6,4.2,67,24.5,94.9,0.8,62.1,16.9,91.1,7.6,64855,71926,52.7
06073000902,Non-Host,1,0,2479,59.1,53.1,25.8,5.3,8.6,4.5,88.8,83678,52,95.6,22.9,3.3,59.7,22.3,93.9,6.1,42.8,23.6,97.6,0,49929,71750,46.9
06073001000,Host,1,1,4690,61.1,55.2,26.1,4.8,6.5,7,78.7,86443,57.7,94.7,19.9,2.5,63.5,27.8,93.5,4,51.6,11.7,96,0.9,63112,71382,44.8
06073001100,Host,1,1,3000,61.3,55.4,24.9,5.5,6.2,5.7,74.4,94007,58.8,98.6,25.2,1,60.9,23.6,97.8,2.2,57.1,26.5,99.4,0.1,58450,80121,44.6
06073001201,Host,1,1,2235,49.5,43.6,33.9,9.1,7.1,3.4,88,68750,39.7,94.4,13,1.7,42.1,16.8,96.7,0,36.8,8.7,91.7,3.7,65777,66016,56.4
06073001202,Host,1,1,3216,52.2,46.4,29.3,10,7.4,4.1,79.6,102857,55.1,97.2,18,0.6,66.3,20.5,95,1.2,44.4,15.6,99.3,0,59745,74743,53.6
06073001301,Non-Host,1,0,2696,56,50,27.6,6.7,9.5,7.3,76.7,105903,63.4,97.9,18.5,2.1,69.7,19.7,98.9,1.1,58.8,17.6,97.1,2.9,70144,67264,50
06073001302,Non-Host,1,0,3331,54.3,48.7,29.6,7.8,7.9,6.7,85,83659,59.8,98.5,15.7,0.6,57.3,21.2,96.5,1.4,61.7,11.6,100,0,57143,82706,51.3
06073001400,Non-Host,0,0,3205,68.7,63.6,20.6,2.7,6.1,5.6,64.1,94156,60.7,95.6,23.3,2.1,63.5,24.8,94.5,2.7,58.4,22,96.5,1.6,58590,92775,36.4
06073001500,Non-Host,0,0,3827,62.8,57.4,25.8,4.5,6.2,5.3,67,110380,58.3,96.5,25.7,1.1,66.1,32.9,96.3,2,51.3,19,96.8,0.3,63516,79257,42.6
06073001600,Non-Host,0,0,5244,36.7,29.9,49.1,8.8,7.4,5.6,84.9,63003,36.2,83.8,8.6,9.1,38.1,9.8,86.7,11.6,34.4,7.4,80.9,6.5,45114,42446,70.1
06073001700,Non-Host,1,0,4521,50.3,44.1,35.9,7.1,6.3,3.9,71.1,90404,47.8,94.9,14.1,4.7,61.1,18.9,99.1,0.9,33.8,9,90.5,8.6,42468,65274,55.9
06073001801,Non-Host,1,0,2003,45.4,39.5,41.5,8,5.3,5.3,81.9,70682,42.6,94.2,16.8,1.9,52.5,21.4,95.9,4.1,33.7,12.6,92.7,0,50833,65375,60.5
06073001802,Host,1,1,3061,51,44.3,36.3,8.8,5.9,4.8,84.5,82013,51.2,92.6,24.4,1.7,51.5,25.1,89.8,3.8,50.9,23.8,94.9,0,56801,63520,55.7
06073001900,Host,1,1,3036,71.6,66.8,19.2,1.9,5.2,4.9,43.9,131619,62.5,97.3,26.8,1.2,66.6,30.8,97,1.8,57.2,21.8,97.7,0.5,66188,74732,33.2
06073002001,Non-Host,1,0,3459,79.8,77.2,11.7,1.6,4.2,4,18.3,188306,74.1,98.9,29.7,0.4,69.9,27.1,97.8,0.9,78.1,32.2,100,0,92564,125694,22.799999999999997
06073002002,Non-Host,0,0,2671,68.6,63.7,19.8,4.9,4.8,3.7,34.9,166605,62.3,97.7,27.3,0.9,64.9,27.7,97.8,2.2,60.4,26.9,97.7,0,85353,95769,36.3
06073002100,Non-Host,0,0,5235,47.2,41.1,37.4,7.8,8,5.6,76.9,76648,59.6,88.8,26.1,4.1,61.9,28.9,87.6,2.6,57.5,23.6,90,5.5,62596,55408,58.9
06073002201,Non-Host,0,0,3593,20.1,12.3,56.2,17.6,10.9,3.4,87.2,40647,21.5,85.3,5.4,11.1,19.9,4.6,83.9,11,24,6.6,87.5,11.2,36425,50400,87.7
06073002202,Non-Host,0,0,4928,14.8,8.6,55.1,11.7,22.8,3.2,92.4,53537,17.7,65.5,4,20.1,20.5,3.9,64.3,17.4,15,4,66.5,22.7,27778,28964,91.4
06073002301,Non-Host,0,0,2976,23.2,17.5,42.7,12.3,23.1,2.8,89.6,76884,37.8,85.2,15.7,10.4,35.9,13.8,85.5,8.9,39.6,17.5,85,11.8,50595,48569,82.5
06073002302,Non-Host,0,0,6215,13.1,7.1,54.4,10.9,25.8,2.8,87.8,46806,12.6,70.5,0.6,11.6,11.6,1.2,62,14.2,13.5,0,78.8,9,23850,41373,92.9
06073002401,Non-Host,0,0,4061,32.3,24,55.9,7.7,8.3,5.2,78.2,75813,40.5,84.9,17.1,8.1,39,14.7,82.9,10,41.9,19.3,86.7,6.4,54116,46522,76
06073002402,Non-Host,0,0,4735,14.2,7,64.4,11.9,14,3.3,85.9,54944,21.9,62.9,8.6,25.9,17,3.7,61.4,30.2,27.5,14.1,64.6,21,27426,37573,93
06073002501,Non-Host,0,0,5172,23.5,12.6,63,7.5,14.3,2.7,61.1,76208,15.8,71.7,5,17.5,22.1,4.4,72.4,17.7,10.2,5.5,71.2,17.4,29800,45176,87.4
06073002502,Non-Host,0,0,5929,30.5,24.2,48.7,10.9,11.3,3.2,49.5,94092,35.9,85.2,14,10.3,35.1,14.5,83,11.5,36.8,13.6,87.4,9.3,49719,62440,75.8
06073002601,Non-Host,0,0,5326,18,9.5,61.7,4.6,21.7,3.6,71.2,65000,15.8,58.1,4.3,27.5,11.5,3.1,60.4,28.8,20.3,5.7,55.7,26.1,28214,45156,90.5
06073002602,Non-Host,0,0,4117,19.4,10.8,60.8,10.8,15.4,4.6,72.8,58417,18.1,73.4,4,13.7,17.9,5.8,76.6,13.4,18.3,2,69.9,13.9,28727,39274,89.2
06073002702,Non-Host,0,0,5695,35.5,29.1,33.7,20,12,3.7,64.3,80090,42.8,91.9,17.2,4.8,45.9,16.7,90.9,6.8,39.7,17.7,92.9,2.7,50542,57485,70.9
06073002703,Non-Host,0,0,7181,26.2,20.8,44.2,12.6,18,3.5,50.4,83644,27,74.9,11.5,10.1,32,17.1,74.5,9.3,22.4,6.2,75.3,10.9,47416,63931,79.2
06073002705,Non-Host,0,0,4373,17.5,14.2,25.7,16.1,40.7,1.8,36.1,75703,25.1,72.2,6.9,24.1,26.6,7.6,66,30.2,23.5,6,79,17.2,35781,52065,85.8
06073002707,Non-Host,0,0,4687,12.6,7.4,53,16.5,21.4,4.3,91.8,45529,9.7,43.4,2.9,22.1,12.8,5.2,45,27.5,7.1,1,42,17.7,32572,30872,92.6
06073002708,Non-Host,0,0,5570,15.5,9.6,49.5,18,20.6,3.6,93.4,41119,19.8,72.2,8.2,18.2,25.4,10.2,70.6,22.7,14.1,6,73.9,13.6,29533,36458,90.4
06073002709,Non-Host,0,0,3487,19.2,11.6,52.7,16.2,16.1,5.6,72.2,53520,15.3,64.3,4.5,15.7,10.9,4.2,57.6,21.6,20.6,4.9,72.5,8.6,32284,33720,88.4
06073002710,Non-Host,0,0,3943,12.9,8,36.2,21.9,30.5,4.4,72,58636,17.6,58.7,2.7,28.8,16.8,3.5,50.2,34.3,18.5,1.8,67.4,23.2,29914,34247,92
06073002711,Non-Host,0,0,3170,24.3,19.3,32.1,19.5,23.3,3,60.7,87011,23.4,84.8,5.8,8.8,29.9,3.8,87.1,7.3,17.4,7.8,82.7,10.2,42478,53226,80.7
06073002712,Non-Host,0,0,4952,20.3,14.1,39.1,25.3,18.5,4.6,48.5,54083,19.9,74.6,7,14.2,21.1,6.7,72.2,16.9,18.6,7.4,77.5,10.9,31375,42209,85.9
06073002801,Non-Host,0,0,5347,65.2,54,21.7,4.5,11.6,22.9,50.8,73795,51.6,97.5,24.3,2.5,55.4,26.6,98.5,1.5,48.6,22.5,96.8,3.2,84464,72685,46
06073002803,Non-Host,0,0,5495,45.2,39.4,28.9,10.3,16.6,3,66.6,80991,48,89.2,18.8,6.4,51.9,18.5,88.7,6.7,44,19.2,89.7,6.2,51725,61715,60.6
06073002804,Non-Host,0,0,4864,64.4,57.5,21.3,4.2,9.5,3.7,47.3,88156,51.2,94,17.2,3,42.3,15.4,91.3,4.1,59.2,18.8,96.4,2.1,51909,76657,42.5
06073002902,Non-Host,0,0,6540,53,46.8,26.7,9.6,10,4.7,59.2,75729,48.3,94.9,20.8,1.4,47.9,21,96.2,0,48.9,20.5,93.4,3,41351,68730,53.2
06073002903,Non-Host,0,0,3826,42,34.5,33,11.1,14.8,4.1,37.6,93344,26.6,91.6,7.4,1.6,26.6,6.1,91.7,1.3,26.6,8.7,91.5,2,36667,59797,65.5
06073002904,Non-Host,0,0,8957,55.2,48.1,22.1,10.7,12.1,7.8,80.8,45746,44,95.2,18.4,2.1,36.2,20.2,93.7,3.6,51.3,16.7,96.7,0.8,34506,39195,51.9
06073002905,Non-Host,0,0,4335,43.4,37.4,30.7,12.4,11.3,3.8,67.1,74500,35.9,87.6,11.4,3.6,36.7,12.1,87.5,2.8,35.1,10.6,87.6,4.4,31942,59032,62.6
06073003001,Non-Host,0,0,4567,17.7,11.4,49.7,27.7,8.4,3.7,28.8,91397,29.4,88.6,14,8.2,31.5,13.6,84.7,10.6,27,14.4,93.1,5.5,60671,58671,88.6
06073003003,Non-Host,0,0,5233,30.2,21.5,47.5,16.8,7.8,3.5,27.3,84622,20.1,85.9,6.5,11.6,21.9,10.9,80.2,17.1,18.4,2.6,91,6.6,34808,38839,78.5
06073003004,Non-Host,0,0,4974,16.5,8.1,69.8,13.2,4.3,2.8,58.3,64815,15.7,70.5,5.8,13,19.5,6.8,73.7,12.9,11,4.5,66.6,13.1,42149,50789,91.9
06073003101,Non-Host,1,0,3919,13.5,6.6,53.8,29.2,6,1.3,21.2,88229,21,78.6,5.6,13.7,18.4,1.2,78.3,11.7,23.7,10.1,79,15.7,39276,69182,93.4
06073003103,Non-Host,0,0,6242,15.7,7.4,48.3,26.4,14.8,2,20.4,99919,12.1,79.2,4.1,8.1,13.7,3.8,81,9,10.5,4.4,77.4,7.3,39486,52327,92.6
06073003105,Non-Host,0,0,4261,17.9,10,67.8,8.9,9,0.3,17.8,108068,15.9,80.5,4.7,4.4,23.8,6.5,77.1,3.5,6.8,2.6,84.3,5.5,43708,54730,90
06073003107,Non-Host,0,0,5870,20.3,13.1,42.4,15.4,24.5,1.5,22.2,97105,21.8,86.3,7.7,8.5,23.5,11.4,86.7,7.7,20,3.8,85.9,9.4,45469,49239,86.9
06073003108,Non-Host,0,0,3454,26.7,18.7,58.3,8.2,10.2,3.1,24.6,112837,25.4,84.9,4.1,6.9,32.9,5.5,82.5,8.1,18.4,2.9,87.1,5.9,51993,57670,81.3
06073003109,Non-Host,0,0,3037,7.6,5.6,12.2,4.9,72.8,1.7,20.8,123368,27.7,91.6,3.3,5.3,29.1,1.1,90.2,4.7,26.4,5.3,92.8,5.8,39444,48397,94.4
06073003111,Non-Host,0,0,6139,11.5,4.1,57.8,15.2,19.9,3.5,60.8,46528,17.9,72.4,3.6,15.9,16.7,0.9,72.4,16.1,19.1,6.4,72.3,15.6,30781,43750,95.9
06073003112,Non-Host,0,0,4754,13.2,6.9,45.8,20.2,24,2,29.1,85965,20.1,76.3,3.9,15.4,21.3,3.3,78,18.1,18.8,4.7,74.3,12.1,33555,48073,93.1
06073003113,Non-Host,0,0,5045,9.5,6.1,23.9,13.7,51.3,1.9,19.8,114028,22.5,87,6.5,5.8,25.3,8.7,89.7,4.8,19.5,4.1,84,6.9,37939,53750,93.9
06073003114,Non-Host,0,0,3133,8.1,4.9,18.8,12.9,59.3,1.1,14.7,110081,30.2,87.9,3.5,8.8,31.9,6.3,82.8,12.8,28.4,0.6,93.3,4.5,39770,43750,95.1
06073003115,Non-Host,0,0,6554,17.6,11.7,35.2,10.6,38.5,1.6,38.6,85156,19.8,86.8,3.4,6.9,17.7,2.5,82.6,8.6,22.3,4.5,91.7,4.9,39274,47935,88.3
06073003201,Non-Host,0,0,5077,28,20.5,32.4,15.3,24.1,3.2,65,93508,17.9,81.7,2.2,6.9,18.1,4.5,77,9.7,17.7,0,86.3,4,43640,49695,79.5
06073003202,Non-Host,0,0,4755,29.9,12.5,68.7,4.9,11.3,1.9,30.3,91435,19.5,77.3,5.5,7.6,23.9,8.3,69.2,12.6,14.6,2.3,86.3,2.2,48008,45032,87.5
06073003204,Non-Host,0,0,3725,32.8,22.2,57.1,4.3,13.5,3.1,18.3,118750,34.3,92.3,11.4,5.1,33.8,12,90.8,7.5,34.8,10.6,93.9,2.4,56117,62500,77.8
06073003207,Non-Host,0,0,6024,36.4,27.7,49.6,5.4,12.5,4.9,39.8,109704,31.9,88.4,11.2,6.8,35.5,9.7,90.9,5.4,28.2,12.8,85.7,8.3,47557,56507,72.3
06073003208,Non-Host,0,0,6944,14,8,37.7,15.2,34.5,2.9,52.2,82594,22.5,91.7,6.5,4.6,26.2,4.5,92.3,3.8,18.6,8.6,91,5.4,40489,48561,92
06073003209,Non-Host,0,0,5397,14.7,8.2,34.4,14.6,38.8,2.6,56.3,80436,26.8,84.6,7.7,4.3,30.9,7.9,86.5,3.4,21.8,7.5,82.3,5.3,41352,44688,91.8
06073003211,Non-Host,0,0,3144,24.2,13.9,52.9,6.5,22,1,19.4,96563,23.7,83.8,3.2,8.8,29,2.6,88.2,6.2,18.7,3.8,79.5,11.2,40919,58750,86.1
06073003212,Non-Host,0,0,4231,20.6,12,46.3,8,28.3,1.6,20.2,103281,24.3,85.3,7.4,7.4,25.9,8.6,80.8,8.6,22.2,5.8,91.1,6,33170,53478,88
06073003213,Non-Host,0,0,3965,10,7.2,22.1,9.5,56.4,1.1,16.1,125164,36.8,92.2,6.9,3.9,41.1,5.9,90.6,6.8,32.4,7.9,93.8,0.9,42917,44393,92.8
06073003214,Non-Host,0,0,4764,20.9,13.9,36.3,18.7,25.6,2.7,33.1,80762,29.4,89.4,10.5,4.6,34.3,15.1,87.9,6.6,25.1,6.5,90.7,2.8,47313,47277,86.1
06073003301,Host,3,3,3394,15.8,4.2,71.7,19.1,3.5,2,60.4,72773,16.3,82.6,7.4,7.4,20.5,12.1,88,8.1,12,2.5,77,6.6,33319,45453,95.8
06073003303,Host,3,3,4330,13.9,4.7,73.1,10.2,9.5,3.3,74.7,57699,18.9,77.2,6.3,15.4,14.4,5.7,78.3,14.7,24.9,7,75.6,16.4,35236,45161,95.3
06073003304,Non-Host,1,0,3601,13.3,5.2,63.5,13.6,14.9,3.4,75,45362,16.2,72.1,4.8,18.1,15.9,4.8,63.2,22.7,16.5,4.7,81,13.4,35522,36167,94.8
06073003305,Host,2,2,5823,11.8,3.5,62.1,22.5,8.7,2.9,67.9,56842,7.2,65.6,1.2,13,5.8,1.4,67.3,11.9,9.1,0.9,63.3,14.4,24286,37424,96.5
06073003401,Non-Host,0,0,6259,24.6,18.1,39.5,22.5,15.5,3.4,44,78026,29.9,87.9,10.5,6.8,29.6,12.6,83.7,9.4,30.2,8.4,92.4,4.1,28986,63894,81.9
06073003403,Host,5,5,4054,14.6,5.7,74.8,9.5,8.3,3.8,57.1,66711,10.8,64.6,1.2,24.4,12.9,2.7,67.6,29.4,9.1,0,62.1,20.1,37150,40417,94.3
06073003404,Non-Host,1,0,4481,12.4,3.7,63.5,16.7,13.6,3.8,63.3,75843,9.7,68.7,2.2,20.8,7.7,2.3,62.6,25.8,11.9,2.1,75,15.7,33201,48417,96.3
06073003501,Host,6,6,3994,13.7,4.9,83.6,8.3,1.8,5.2,65.6,59974,8.6,65.5,3.6,23.4,9.2,6.4,59.3,29.6,7.8,0,73.4,15.6,22230,48611,95.1
06073003502,Host,7,7,4599,14.1,4.3,83.5,9.5,1.7,4.4,64.5,43807,7.7,55.5,4.1,29.4,6.7,1.5,50.5,32.8,8.7,7,61.2,25.6,28368,36578,95.7
06073003601,Host,8,8,2951,13.1,3.4,87.2,5.6,2.5,3.8,66.6,83233,8,69.4,1,14.4,8.1,0.4,73,17.7,8,1.5,66.1,11.3,31750,36016,96.6
06073003602,Host,6,6,3056,12.8,3.7,84.5,6.8,4.2,3.8,64.5,64444,7.1,83.4,3.9,7.8,7.1,2.9,81.9,8.8,7.1,4.9,84.9,6.9,30078,35966,96.3
06073003603,Host,7,7,4092,18.1,5.3,85.8,4,3.7,1.6,65.2,63664,8.7,63.7,1.7,17.6,9.8,0,64.1,20.3,7.6,3.5,63.1,14.8,32395,47841,94.7
06073003800,Host,8,8,7014,50.9,42.2,22.4,22.5,8.2,0.3,99,NA,29,100,6.4,0,34.3,2.8,100,0,28,7.1,100,0,32191,58690,57.8
06073003901,Host,6,6,3892,15.5,4.2,87.1,6.8,1.2,2.2,68.6,67459,6.1,65.3,0,22,8.7,0,65.8,21.3,3.9,0,64.9,22.7,31200,35985,95.8
06073003902,Host,7,7,4673,14.3,5.1,84.5,6.3,1.8,5.1,76.6,53750,14.9,61.3,1.8,23.7,11.6,1,62.1,24.2,18,2.5,60.5,23.2,32730,34731,94.9
06073004000,Host,6,6,4521,14.7,5.7,86.2,5.5,1.9,5.7,73,53643,13.2,63.3,2.8,25.4,9.6,3.3,64.1,24.1,17.4,2.2,62.3,26.9,21971,42530,94.3
06073004101,Host,6,6,3986,42.7,34.2,49.9,5.7,4.8,5.9,76.4,56931,37.5,94.5,13.2,4.6,42.1,14.6,99.2,0.8,32.8,11.7,89.8,8.4,41558,43651,65.8
06073004102,Host,5,5,1899,34.8,27.9,58,5.6,4.3,7.1,88.1,75000,44.4,87.3,10.5,2.8,41.8,14.1,90.1,5.3,46.2,7.9,85.3,1,36964,58011,72.1
06073004200,Non-Host,1,0,5818,66.8,61.3,25.2,2.6,4.6,4.5,37,138021,60.4,96.6,31.2,2.5,69.4,34.1,96.9,3.1,53.2,28.9,96.3,2,71488,80200,38.7
06073004300,Non-Host,0,0,3660,69.2,63.8,22,3,3.9,6.9,57.1,107846,56,95.4,27.5,2.6,58.9,31.7,94.4,4.2,53.5,24,96.3,1.3,71736,62010,36.2
06073004400,Non-Host,3,0,3750,65.7,60.4,26.9,2.6,4,7.3,60.6,102069,59.3,95.3,28,1.3,57.8,31.7,94,1.4,60.7,24.7,96.4,1.2,60972,75121,39.6
06073004501,Host,5,5,2612,50.2,41.8,45.3,3.4,5.1,6.5,84.4,77444,51.6,92.9,19.9,5.7,53.1,19,90.4,7.3,49.6,21.2,96.5,3.5,57228,46781,58.2
06073004600,Host,6,6,1912,55.1,50.1,32.9,5.5,4.6,9.1,87.5,72774,41.5,88.1,15.7,6.9,45.8,16.6,87.8,8.2,37.6,14.9,88.3,5.7,32361,42353,49.9
06073004700,Host,5,5,1493,36.9,25.5,64.6,4.6,2.6,8.5,81.8,64338,31.9,91.6,5.3,4.2,40.5,9,92,4.7,24.8,2.2,91.3,3.7,46250,43056,74.5
06073004800,Host,6,6,3384,23.2,11.9,79.8,4.7,1.7,7.9,75.8,61783,17.7,60.7,7.1,26.5,12.6,7.2,63.1,32,21.5,7,58.9,22.4,41130,39313,88.1
06073004900,Host,6,6,4978,14.7,6.2,85.8,5.9,1.3,6.1,76.6,46533,14.2,70.9,4.3,17.8,15.7,3.4,71.4,17.5,12.6,5.3,70.5,18.1,29132,34602,93.8
06073005000,Host,7,7,2312,21.5,9.4,82.9,5,1.2,8.4,90.7,39050,13.1,80.6,6.5,8.4,13.9,3.6,80.5,15.7,12.3,9.2,80.6,1.2,NA,55662,90.6
06073005101,Host,6,6,3199,48.4,41.2,32.5,12.8,7,25.6,97.4,64155,40.1,89.8,13.5,2.3,37.4,7.4,84.7,4.8,41.7,17.1,92.9,0.8,72795,60296,58.8
06073005102,Host,7,7,4428,62.7,57.8,18.8,7.5,8.6,18.9,79.2,85541,56.4,89.2,21.6,4.1,58.4,18.4,85.2,1.6,54.8,24.2,92.5,6.2,81418,83898,42.2
06073005103,Host,7,7,4242,46.5,37.8,42.1,10.1,2.8,4.3,97.6,24125,13.4,70.2,6.3,12.8,15.5,6.6,77.3,8.1,11.4,6,63.8,17.1,22052,34973,62.2
06073005201,Host,7,7,3562,54.4,48.5,25.1,11.6,8.6,7.7,93.8,105271,54.4,88.5,20.5,7.1,64,23,89.9,8.7,48.3,18.9,87.6,6.2,72917,77903,51.5
06073005202,Host,7,7,4270,54.8,49.1,23.1,11.9,8.8,14.9,94.4,58140,48.3,92.8,15,5.6,49.1,17.2,88.9,11.1,47.6,13.1,96.2,0.9,67899,60281,50.9
06073005301,Host,6,6,2975,57.5,52.6,20,10.5,10.2,11.9,91.8,74775,56.3,90.3,15.3,4.7,54.8,23.8,91.4,3.3,57.2,10.4,89.6,5.4,54356,68696,47.4
06073005302,Host,6,6,4328,68.2,48.7,31.5,9.5,7.8,12.7,75.8,86250,33.8,81.9,18.3,4.2,46.2,18.8,92.7,1.7,29.8,18.2,78.4,5,54722,NA,51.3
06073005401,Host,7,7,1723,69.8,66,14.2,3.5,8.8,29.2,54,185814,63.3,99.3,21.3,0.7,49.5,11.7,100,0,73.7,28.5,98.7,1.3,97404,125742,34
06073005402,Host,4,4,4126,70.8,67.9,13.9,3.1,10.7,20,49.6,131332,71.7,100,34.8,0,67.8,42,100,0,75.1,28.5,100,0,110991,81972,32.099999999999994
06073005403,Host,7,7,3705,66,62.2,17,7.4,5.6,26.3,50.3,140388,75.9,97.9,44.5,2.1,77.4,42.9,95.9,4.1,74.3,46.2,100,0,99087,95625,37.8
06073005500,Host,6,6,390,60.5,47.9,25.1,18.7,5.4,0,0,NA,65.5,100,58.6,0,100,100,100,0,50,40,100,0,NA,NA,52.1
